code_name,n,k,d,p,overhead_ratio,P_corr,q_L,P_base,P_group,P_fallback,P_full_bound,threshold,advantage_margin,advantageous
"[[11,1,5]]",11,1,5,0.13,0.9125000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.3287897854724298,-0.4151786333121015,False
"[[11,1,5]]",11,1,5,0.13,0.925,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.3374746860310731,-0.4238635338707448,False
"[[11,1,5]]",11,1,5,0.13,0.9375,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.3461595865897162,-0.43254843442938795,False
"[[11,1,5]]",11,1,5,0.13,0.9500000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.3548444871483598,-0.4412333349880315,False
"[[11,1,5]]",11,1,5,0.13,0.9625,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.363529387707003,-0.44991823554667465,False
"[[11,1,5]]",11,1,5,0.13,0.9750000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.3722142882656463,-0.458603136105318,False
"[[11,1,5]]",11,1,5,0.13,0.9875,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.3808991888242896,-0.46728803666396135,False
"[[11,1,5]]",11,1,5,0.13,1.0,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.389584089382933,-0.4759729372226047,False
"[[11,1,5]]",11,1,5,0.13,1.0125,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.3982689899415763,-0.48465783778124805,False
"[[11,1,5]]",11,1,5,0.13,1.0250000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.40695389050022,-0.4933427383398916,False
"[[11,1,5]]",11,1,5,0.13,1.0375,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.415638791058863,-0.5020276388985347,False
"[[11,1,5]]",11,1,5,0.13,1.05,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.4243236916175062,-0.5107125394571779,False
"[[11,1,5]]",11,1,5,0.13,1.0625,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.4330085921761497,-0.5193974400158214,False
"[[11,1,5]]",11,1,5,0.13,1.075,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.441693492734793,-0.5280823405744648,False
"[[11,1,5]]",11,1,5,0.13,1.0875000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.4503783932934367,-0.5367672411331084,False
"[[11,1,5]]",11,1,5,0.13,1.1,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.4590632938520798,-0.5454521416917515,False
"[[11,1,5]]",11,1,5,0.13,1.1125,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.467748194410723,-0.5541370422503946,False
"[[11,1,5]]",11,1,5,0.13,1.125,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.4764330949693663,-0.562821942809038,False
"[[11,1,5]]",11,1,5,0.13,1.1375,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.4851179955280098,-0.5715068433676815,False
"[[11,1,5]]",11,1,5,0.13,1.1500000000000001,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.4938028960866532,-0.5801917439263249,False
"[[11,1,5]]",11,1,5,0.13,1.1625,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.5024877966452963,-0.588876644484968,False
"[[11,1,5]]",11,1,5,0.13,1.175,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.5111726972039394,-0.5975615450436111,False
"[[11,1,5]]",11,1,5,0.13,1.1875,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.519857597762583,-0.6062464456022547,False
"[[11,1,5]]",11,1,5,0.13,1.2000000000000002,0.8367871440091981,0.16321285599080193,0.6947920446914665,0.9942847833185422,0.5,0.9136111521603283,1.5285424983212264,-0.6149313461608981,False
