q_base,deltaC_over_Cbase,threshold_qL,advantage_possible
0.272,0.6,-0.16479999999999995,False
0.272,0.61,-0.17207999999999996,False
0.272,0.62,-0.17935999999999996,False
0.272,0.63,-0.18663999999999997,False
0.272,0.64,-0.19391999999999998,False
0.272,0.65,-0.2012,False
0.272,0.66,-0.20848,False
0.272,0.67,-0.21576,False
0.272,0.68,-0.22304000000000002,False
0.272,0.6900000000000001,-0.23031999999999997,False
0.272,0.7000000000000001,-0.23760000000000003,False
0.272,0.71,-0.24488,False
0.272,0.72,-0.25215999999999994,False
0.272,0.73,-0.25944,False
0.272,0.74,-0.26671999999999996,False
0.272,0.75,-0.274,False
0.272,0.76,-0.28128,False
0.272,0.77,-0.2885599999999999,False
0.272,0.78,-0.29584,False
0.272,0.79,-0.30311999999999995,False
0.272,0.8,-0.3104,False
0.272,0.81,-0.31767999999999996,False
0.272,0.8200000000000001,-0.32496,False
0.272,0.8300000000000001,-0.33224,False
0.272,0.84,-0.33951999999999993,False
0.272,0.85,-0.3468,False
0.272,0.86,-0.35407999999999995,False
0.272,0.87,-0.36136,False
0.272,0.88,-0.36863999999999997,False
0.272,0.89,-0.3759199999999999,False
0.272,0.9,-0.3832,False
0.272,0.91,-0.39047999999999994,False
0.272,0.92,-0.39776,False
0.272,0.93,-0.40503999999999996,False
0.272,0.9400000000000001,-0.41232,False
0.272,0.9500000000000001,-0.4196,False
0.272,0.96,-0.4268799999999999,False
0.272,0.97,-0.43416,False
0.272,0.98,-0.44143999999999994,False
0.272,0.99,-0.44872,False
0.272,1.0,-0.45599999999999996,False
0.272,1.01,-0.4632799999999999,False
0.272,1.02,-0.47056,False
0.272,1.03,-0.47783999999999993,False
0.272,1.04,-0.48512,False
0.272,1.05,-0.49239999999999995,False
0.272,1.06,-0.49968,False
0.272,1.07,-0.50696,False
0.272,1.08,-0.51424,False
0.272,1.09,-0.52152,False
0.272,1.1,-0.5288,False
0.272,1.11,-0.53608,False
0.272,1.12,-0.5433600000000001,False
0.272,1.1300000000000001,-0.55064,False
0.272,1.1400000000000001,-0.5579200000000001,False
0.272,1.1500000000000001,-0.5652,False
0.272,1.16,-0.5724799999999999,False
0.272,1.17,-0.5797599999999999,False
0.272,1.18,-0.5870399999999999,False
0.272,1.19,-0.59432,False
0.272,1.2,-0.6015999999999999,False
0.272,1.21,-0.60888,False
0.272,1.22,-0.6161599999999999,False
0.272,1.23,-0.62344,False
0.272,1.24,-0.63072,False
0.272,1.25,-0.6379999999999999,False
0.272,1.26,-0.64528,False
0.272,1.27,-0.6525599999999999,False
0.272,1.28,-0.65984,False
0.272,1.29,-0.6671199999999999,False
0.272,1.3,-0.6744,False
0.272,1.31,-0.68168,False
0.272,1.32,-0.68896,False
0.272,1.33,-0.69624,False
0.272,1.34,-0.70352,False
0.272,1.35,-0.7108,False
0.272,1.36,-0.71808,False
0.272,1.37,-0.72536,False
0.272,1.3800000000000001,-0.73264,False
0.272,1.3900000000000001,-0.7399200000000001,False
0.272,1.4000000000000001,-0.7472000000000001,False
0.272,1.41,-0.7544799999999998,False
0.272,1.42,-0.76176,False
0.272,1.43,-0.76904,False
0.272,1.44,-0.7763199999999999,False
0.272,1.45,-0.7835999999999999,False
0.272,1.46,-0.79088,False
0.272,1.47,-0.79816,False
0.272,1.48,-0.8054399999999999,False
0.272,1.49,-0.8127199999999999,False
0.272,1.5,-0.8200000000000001,False
0.272,1.51,-0.82728,False
0.272,1.52,-0.83456,False
0.272,1.53,-0.8418399999999999,False
0.272,1.54,-0.8491199999999999,False
0.272,1.55,-0.8564,False
0.272,1.56,-0.86368,False
0.272,1.57,-0.87096,False
0.272,1.58,-0.8782399999999999,False
0.272,1.59,-0.8855200000000001,False
0.272,1.6,-0.8928,False
0.272,1.61,-0.90008,False
0.272,1.62,-0.9073599999999999,False
0.272,1.6300000000000001,-0.9146400000000001,False
0.272,1.6400000000000001,-0.9219200000000001,False
0.272,1.6500000000000001,-0.9292,False
0.272,1.6600000000000001,-0.93648,False
0.272,1.67,-0.9437599999999999,False
0.272,1.68,-0.9510399999999999,False
0.272,1.69,-0.9583199999999998,False
0.272,1.7,-0.9656,False
0.272,1.71,-0.97288,False
0.272,1.72,-0.9801599999999999,False
0.272,1.73,-0.9874399999999999,False
0.272,1.74,-0.99472,False
0.272,1.75,-1.002,False
0.272,1.76,-1.00928,False
0.272,1.77,-1.01656,False
0.272,1.78,-1.0238399999999999,False
0.272,1.79,-1.03112,False
0.272,1.8,-1.0384,False
0.272,1.81,-1.04568,False
0.272,1.82,-1.05296,False
0.272,1.83,-1.06024,False
0.272,1.84,-1.06752,False
0.272,1.85,-1.0748,False
0.272,1.86,-1.08208,False
0.272,1.87,-1.08936,False
0.272,1.8800000000000001,-1.09664,False
0.272,1.8900000000000001,-1.10392,False
0.272,1.9000000000000001,-1.1112,False
0.272,1.9100000000000001,-1.1184800000000001,False
0.272,1.92,-1.1257599999999999,False
0.272,1.93,-1.1330399999999998,False
0.272,1.94,-1.14032,False
0.272,1.95,-1.1476,False
0.272,1.96,-1.15488,False
0.272,1.97,-1.1621599999999999,False
0.272,1.98,-1.16944,False
0.272,1.99,-1.17672,False
0.272,2.0,-1.184,False
0.274,0.0,0.274,True
0.274,0.01,0.26674000000000003,True
0.274,0.02,0.25948000000000004,True
0.274,0.03,0.25222,True
0.274,0.04,0.24496,True
0.274,0.05,0.23770000000000002,True
0.274,0.06,0.23044000000000003,True
0.274,0.07,0.22318000000000002,True
0.274,0.08,0.21592000000000003,True
0.274,0.09,0.20866,True
0.274,0.1,0.20140000000000002,True
0.274,0.11,0.19414000000000003,True
0.274,0.12,0.18688000000000005,True
0.274,0.13,0.17962,True
0.274,0.14,0.17236,True
0.274,0.15,0.16510000000000002,True
0.274,0.16,0.15784000000000004,True
0.274,0.17,0.15058000000000002,True
0.274,0.18,0.14332000000000003,True
0.274,0.19,0.13606000000000001,True
0.274,0.2,0.12880000000000003,True
0.274,0.21,0.12154000000000004,True
0.274,0.22,0.11428000000000002,True
0.274,0.23,0.10702000000000003,True
0.274,0.24,0.09976000000000004,True
0.274,0.25,0.09250000000000003,True
0.274,0.26,0.08524000000000001,True
0.274,0.27,0.07798000000000002,True
0.274,0.28,0.07072,True
0.274,0.29,0.06346000000000004,True
0.274,0.3,0.05620000000000003,True
0.274,0.31,0.04894000000000004,True
0.274,0.32,0.04168000000000002,True
0.274,0.33,0.034420000000000006,True
0.274,0.34,0.027160000000000017,True
0.274,0.35000000000000003,0.01990000000000003,True
0.274,0.36,0.01264000000000004,True
0.274,0.37,0.005380000000000051,True
0.274,0.38,-0.0018799999999999928,False
0.274,0.39,-0.009139999999999981,False
0.274,0.4,-0.01639999999999997,False
0.274,0.41000000000000003,-0.023660000000000014,False
0.274,0.42,-0.030919999999999948,False
0.274,0.43,-0.03817999999999999,False
0.274,0.44,-0.04543999999999998,False
0.274,0.45,-0.05269999999999997,False
0.274,0.46,-0.05995999999999996,False
0.274,0.47000000000000003,-0.06722,False
0.274,0.48,-0.07447999999999994,False
0.274,0.49,-0.08173999999999998,False
0.274,0.5,-0.08899999999999997,False
0.274,0.51,-0.09625999999999996,False
0.274,0.52,-0.10352,False
0.274,0.53,-0.11077999999999999,False
0.274,0.54,-0.11803999999999998,False
0.274,0.55,-0.12530000000000002,False
0.274,0.56,-0.13256,False
0.274,0.5700000000000001,-0.13982,False
0.274,0.58,-0.14707999999999993,False
0.274,0.59,-0.15433999999999992,False
0.274,0.6,-0.16159999999999997,False
0.274,0.61,-0.16885999999999995,False
0.274,0.62,-0.17611999999999994,False
0.274,0.63,-0.18338,False
0.274,0.64,-0.19063999999999998,False
0.274,0.65,-0.19789999999999996,False
0.274,0.66,-0.20516,False
0.274,0.67,-0.21242,False
0.274,0.68,-0.21968,False
0.274,0.6900000000000001,-0.22694000000000003,False
0.274,0.7000000000000001,-0.23419999999999996,False
0.274,0.71,-0.2414599999999999,False
0.274,0.72,-0.24871999999999994,False
0.274,0.73,-0.25598,False
0.274,0.74,-0.2632399999999999,False
0.274,0.75,-0.27049999999999996,False
0.274,0.76,-0.27776,False
0.274,0.77,-0.28501999999999994,False
0.274,0.78,-0.29228,False
0.274,0.79,-0.29954000000000003,False
0.274,0.8,-0.30679999999999996,False
0.274,0.81,-0.31406,False
0.274,0.8200000000000001,-0.32132000000000005,False
0.274,0.8300000000000001,-0.32858,False
0.274,0.84,-0.3358399999999999,False
0.274,0.85,-0.34309999999999996,False
0.274,0.86,-0.35036,False
0.274,0.87,-0.35761999999999994,False
0.274,0.88,-0.36488,False
0.274,0.89,-0.3721399999999999,False
0.274,0.9,-0.37939999999999996,False
0.274,0.91,-0.38666,False
0.274,0.92,-0.39391999999999994,False
0.274,0.93,-0.40118,False
0.274,0.9400000000000001,-0.40844,False
0.274,0.9500000000000001,-0.41569999999999996,False
0.274,0.96,-0.4229599999999999,False
0.274,0.97,-0.43021999999999994,False
0.274,0.98,-0.43748,False
0.274,0.99,-0.4447399999999999,False
0.274,1.0,-0.45199999999999996,False
0.274,1.01,-0.45926,False
0.274,1.02,-0.46651999999999993,False
0.274,1.03,-0.47378,False
0.274,1.04,-0.48104,False
0.274,1.05,-0.48829999999999996,False
0.274,1.06,-0.49556,False
0.274,1.07,-0.50282,False
0.274,1.08,-0.51008,False
0.274,1.09,-0.51734,False
0.274,1.1,-0.5246000000000001,False
0.274,1.11,-0.53186,False
0.274,1.12,-0.53912,False
0.274,1.1300000000000001,-0.5463800000000001,False
0.274,1.1400000000000001,-0.55364,False
0.274,1.1500000000000001,-0.5609000000000001,False
0.274,1.16,-0.5681599999999999,False
0.274,1.17,-0.5754199999999999,False
0.274,1.18,-0.5826799999999999,False
0.274,1.19,-0.5899399999999999,False
0.274,1.2,-0.5972,False
0.274,1.21,-0.6044599999999999,False
0.274,1.22,-0.6117199999999999,False
0.274,1.23,-0.61898,False
0.274,1.24,-0.6262399999999999,False
0.274,1.25,-0.6335,False
0.274,1.26,-0.64076,False
0.274,1.27,-0.6480199999999999,False
0.274,1.28,-0.65528,False
0.274,1.29,-0.66254,False
0.274,1.3,-0.6698,False
0.274,1.31,-0.67706,False
0.274,1.32,-0.68432,False
0.274,1.33,-0.69158,False
0.274,1.34,-0.69884,False
0.274,1.35,-0.7061000000000001,False
0.274,1.36,-0.71336,False
0.274,1.37,-0.72062,False
0.274,1.3800000000000001,-0.7278800000000001,False
0.274,1.3900000000000001,-0.7351400000000001,False
0.274,1.4000000000000001,-0.7424,False
0.274,1.41,-0.74966,False
0.274,1.42,-0.7569199999999998,False
0.274,1.43,-0.7641799999999999,False
0.274,1.44,-0.7714399999999999,False
0.274,1.45,-0.7787,False
0.274,1.46,-0.78596,False
0.274,1.47,-0.79322,False
0.274,1.48,-0.8004799999999999,False
0.274,1.49,-0.8077399999999999,False
0.274,1.5,-0.815,False
0.274,1.51,-0.82226,False
0.274,1.52,-0.82952,False
0.274,1.53,-0.8367799999999999,False
0.274,1.54,-0.8440399999999999,False
0.274,1.55,-0.8513,False
0.274,1.56,-0.85856,False
0.274,1.57,-0.86582,False
0.274,1.58,-0.8730800000000001,False
0.274,1.59,-0.8803399999999999,False
0.274,1.6,-0.8876,False
0.274,1.61,-0.89486,False
0.274,1.62,-0.90212,False
0.274,1.6300000000000001,-0.9093800000000001,False
0.274,1.6400000000000001,-0.9166400000000001,False
0.274,1.6500000000000001,-0.9238999999999999,False
0.274,1.6600000000000001,-0.93116,False
0.274,1.67,-0.9384199999999998,False
0.274,1.68,-0.9456799999999999,False
0.274,1.69,-0.9529399999999999,False
0.274,1.7,-0.9601999999999999,False
0.274,1.71,-0.96746,False
0.274,1.72,-0.97472,False
0.274,1.73,-0.9819799999999999,False
0.274,1.74,-0.9892399999999999,False
0.274,1.75,-0.9964999999999999,False
0.274,1.76,-1.00376,False
0.274,1.77,-1.01102,False
0.274,1.78,-1.0182799999999999,False
0.274,1.79,-1.02554,False
0.274,1.8,-1.0328,False
0.274,1.81,-1.04006,False
0.274,1.82,-1.04732,False
0.274,1.83,-1.05458,False
0.274,1.84,-1.06184,False
0.274,1.85,-1.0691,False
0.274,1.86,-1.07636,False
0.274,1.87,-1.08362,False
0.274,1.8800000000000001,-1.09088,False
0.274,1.8900000000000001,-1.0981400000000001,False
0.274,1.9000000000000001,-1.1054,False
0.274,1.9100000000000001,-1.11266,False
0.274,1.92,-1.1199199999999998,False
0.274,1.93,-1.1271799999999998,False
0.274,1.94,-1.13444,False
0.274,1.95,-1.1417,False
0.274,1.96,-1.14896,False
0.274,1.97,-1.15622,False
0.274,1.98,-1.1634799999999998,False
0.274,1.99,-1.17074,False
0.274,2.0,-1.178,False
0.276,0.0,0.276,True
0.276,0.01,0.26876,True
0.276,0.02,0.26152000000000003,True
0.276,0.03,0.25428,True
0.276,0.04,0.24704000000000004,True
0.276,0.05,0.2398,True
0.276,0.06,0.23256000000000002,True
0.276,0.07,0.22532000000000002,True
0.276,0.08,0.21808000000000002,True
0.276,0.09,0.21084000000000003,True
0.276,0.1,0.2036,True
0.276,0.11,0.19636000000000003,True
0.276,0.12,0.18912,True
0.276,0.13,0.18188000000000004,True
0.276,0.14,0.17464000000000002,True
0.276,0.15,0.16740000000000005,True
0.276,0.16,0.16016000000000002,True
0.276,0.17,0.15292,True
0.276,0.18,0.14568000000000003,True
0.276,0.19,0.13844000000000004,True
0.276,0.2,0.1312,True
0.276,0.21,0.12396000000000004,True
0.276,0.22,0.11672000000000002,True
0.276,0.23,0.10948000000000002,True
0.276,0.24,0.10224000000000003,True
0.276,0.25,0.09500000000000003,True
0.276,0.26,0.08776000000000003,True
0.276,0.27,0.08052000000000001,True
0.276,0.28,0.07328000000000001,True
0.276,0.29,0.06604000000000004,True
0.276,0.3,0.05880000000000005,True
0.276,0.31,0.05156000000000002,True
0.276,0.32,0.044320000000000026,True
0.276,0.33,0.03708000000000003,True
0.276,0.34,0.029840000000000005,True
0.276,0.35000000000000003,0.02260000000000001,True
0.276,0.36,0.01536000000000004,True
0.276,0.37,0.008120000000000016,True
0.276,0.38,0.0008800000000000474,True
0.276,0.39,-0.006359999999999977,False
0.276,0.4,-0.013600000000000001,False
0.276,0.41000000000000003,-0.02083999999999997,False
0.276,0.42,-0.02807999999999994,False
0.276,0.43,-0.03531999999999996,False
0.276,0.44,-0.04255999999999999,False
0.276,0.45,-0.049799999999999955,False
0.276,0.46,-0.05703999999999998,False
0.276,0.47000000000000003,-0.06428,False
0.276,0.48,-0.07151999999999997,False
0.276,0.49,-0.07875999999999994,False
0.276,0.5,-0.08599999999999997,False
0.276,0.51,-0.09323999999999999,False
0.276,0.52,-0.10047999999999996,False
0.276,0.53,-0.10771999999999998,False
0.276,0.54,-0.11496,False
0.276,0.55,-0.12219999999999998,False
0.276,0.56,-0.12944,False
0.276,0.5700000000000001,-0.13668000000000002,False
0.276,0.58,-0.14391999999999994,False
0.276,0.59,-0.15115999999999996,False
0.276,0.6,-0.15839999999999993,False
0.276,0.61,-0.16563999999999995,False
0.276,0.62,-0.17287999999999998,False
0.276,0.63,-0.18011999999999995,False
0.276,0.64,-0.18735999999999997,False
0.276,0.65,-0.1946,False
0.276,0.66,-0.20183999999999996,False
0.276,0.67,-0.20908,False
0.276,0.68,-0.21632,False
0.276,0.6900000000000001,-0.22355999999999998,False
0.276,0.7000000000000001,-0.2308,False
0.276,0.71,-0.23803999999999992,False
0.276,0.72,-0.24527999999999994,False
0.276,0.73,-0.25251999999999997,False
0.276,0.74,-0.25976,False
0.276,0.75,-0.2669999999999999,False
0.276,0.76,-0.27423999999999993,False
0.276,0.77,-0.28147999999999995,False
0.276,0.78,-0.28872,False
0.276,0.79,-0.29596,False
0.276,0.8,-0.3032,False
0.276,0.81,-0.31044000000000005,False
0.276,0.8200000000000001,-0.31767999999999996,False
0.276,0.8300000000000001,-0.32492,False
0.276,0.84,-0.3321599999999999,False
0.276,0.85,-0.3393999999999999,False
0.276,0.86,-0.34663999999999995,False
0.276,0.87,-0.35388,False
0.276,0.88,-0.36112,False
0.276,0.89,-0.36836,False
0.276,0.9,-0.37559999999999993,False
0.276,0.91,-0.38283999999999996,False
0.276,0.92,-0.39008,False
0.276,0.93,-0.39732,False
0.276,0.9400000000000001,-0.40456000000000003,False
0.276,0.9500000000000001,-0.41180000000000005,False
0.276,0.96,-0.41903999999999997,False
0.276,0.97,-0.4262799999999999,False
0.276,0.98,-0.4335199999999999,False
0.276,0.99,-0.44075999999999993,False
0.276,1.0,-0.44799999999999995,False
0.276,1.01,-0.45524,False
0.276,1.02,-0.46248,False
0.276,1.03,-0.46972,False
0.276,1.04,-0.47695999999999994,False
0.276,1.05,-0.48419999999999996,False
0.276,1.06,-0.49144,False
0.276,1.07,-0.49868,False
0.276,1.08,-0.50592,False
0.276,1.09,-0.5131600000000001,False
0.276,1.1,-0.5204,False
0.276,1.11,-0.52764,False
0.276,1.12,-0.53488,False
0.276,1.1300000000000001,-0.54212,False
0.276,1.1400000000000001,-0.5493600000000001,False
0.276,1.1500000000000001,-0.5566000000000001,False
0.276,1.16,-0.5638399999999999,False
0.276,1.17,-0.5710799999999999,False
0.276,1.18,-0.57832,False
0.276,1.19,-0.5855599999999999,False
0.276,1.2,-0.5927999999999999,False
0.276,1.21,-0.6000399999999999,False
0.276,1.22,-0.6072799999999999,False
0.276,1.23,-0.61452,False
0.276,1.24,-0.62176,False
0.276,1.25,-0.629,False
0.276,1.26,-0.6362399999999999,False
0.276,1.27,-0.6434799999999999,False
0.276,1.28,-0.65072,False
0.276,1.29,-0.65796,False
0.276,1.3,-0.6652,False
0.276,1.31,-0.67244,False
0.276,1.32,-0.67968,False
0.276,1.33,-0.68692,False
0.276,1.34,-0.69416,False
0.276,1.35,-0.7014,False
0.276,1.36,-0.70864,False
0.276,1.37,-0.7158800000000001,False
0.276,1.3800000000000001,-0.72312,False
0.276,1.3900000000000001,-0.7303600000000001,False
0.276,1.4000000000000001,-0.7376,False
0.276,1.41,-0.74484,False
0.276,1.42,-0.7520799999999999,False
0.276,1.43,-0.75932,False
0.276,1.44,-0.7665599999999999,False
0.276,1.45,-0.7737999999999998,False
0.276,1.46,-0.78104,False
0.276,1.47,-0.7882799999999999,False
0.276,1.48,-0.79552,False
0.276,1.49,-0.8027599999999999,False
0.276,1.5,-0.8099999999999998,False
0.276,1.51,-0.81724,False
0.276,1.52,-0.8244799999999999,False
0.276,1.53,-0.83172,False
0.276,1.54,-0.8389599999999999,False
0.276,1.55,-0.8462000000000001,False
0.276,1.56,-0.85344,False
0.276,1.57,-0.8606799999999999,False
0.276,1.58,-0.86792,False
0.276,1.59,-0.8751599999999999,False
0.276,1.6,-0.8824000000000001,False
0.276,1.61,-0.88964,False
0.276,1.62,-0.8968800000000001,False
0.276,1.6300000000000001,-0.90412,False
0.276,1.6400000000000001,-0.91136,False
0.276,1.6500000000000001,-0.9186000000000001,False
0.276,1.6600000000000001,-0.92584,False
0.276,1.67,-0.9330799999999999,False
0.276,1.68,-0.9403199999999998,False
0.276,1.69,-0.94756,False
0.276,1.7,-0.9547999999999999,False
0.276,1.71,-0.96204,False
0.276,1.72,-0.9692799999999999,False
0.276,1.73,-0.9765199999999998,False
0.276,1.74,-0.98376,False
0.276,1.75,-0.9909999999999999,False
0.276,1.76,-0.99824,False
0.276,1.77,-1.00548,False
0.276,1.78,-1.01272,False
0.276,1.79,-1.01996,False
0.276,1.8,-1.0272,False
0.276,1.81,-1.03444,False
0.276,1.82,-1.04168,False
0.276,1.83,-1.04892,False
0.276,1.84,-1.05616,False
0.276,1.85,-1.0634,False
0.276,1.86,-1.07064,False
0.276,1.87,-1.07788,False
0.276,1.8800000000000001,-1.08512,False
0.276,1.8900000000000001,-1.09236,False
0.276,1.9000000000000001,-1.0996000000000001,False
0.276,1.9100000000000001,-1.10684,False
0.276,1.92,-1.11408,False
0.276,1.93,-1.1213199999999999,False
0.276,1.94,-1.1285599999999998,False
0.276,1.95,-1.1358,False
0.276,1.96,-1.1430399999999998,False
0.276,1.97,-1.15028,False
0.276,1.98,-1.1575199999999999,False
0.276,1.99,-1.16476,False
0.276,2.0,-1.172,False
0.278,0.0,0.278,True
0.278,0.01,0.27078,True
0.278,0.02,0.26356,True
0.278,0.03,0.25634,True
0.278,0.04,0.24912000000000004,True
0.278,0.05,0.24190000000000003,True
0.278,0.06,0.23468000000000003,True
0.278,0.07,0.22746000000000002,True
0.278,0.08,0.22024000000000002,True
0.278,0.09,0.21302000000000004,True
0.278,0.1,0.20580000000000004,True
0.278,0.11,0.19858000000000003,True
0.278,0.12,0.19136000000000003,True
0.278,0.13,0.18414000000000003,True
0.278,0.14,0.17692000000000002,True
0.278,0.15,0.16970000000000002,True
0.278,0.16,0.16248,True
0.278,0.17,0.15526,True
0.278,0.18,0.14804000000000003,True
0.278,0.19,0.14082000000000003,True
0.278,0.2,0.13360000000000002,True
0.278,0.21,0.12638000000000005,True
0.278,0.22,0.11916000000000002,True
0.278,0.23,0.11194000000000001,True
0.278,0.24,0.10472000000000004,True
0.278,0.25,0.09750000000000003,True
0.278,0.26,0.09028000000000003,True
0.278,0.27,0.08306000000000002,True
0.278,0.28,0.07584000000000002,True
0.278,0.29,0.06862000000000004,True
0.278,0.3,0.06140000000000004,True
0.278,0.31,0.054180000000000034,True
0.278,0.32,0.04696000000000003,True
0.278,0.33,0.039740000000000025,True
0.278,0.34,0.03252000000000002,True
0.278,0.35000000000000003,0.02529999999999999,True
0.278,0.36,0.01808000000000004,True
0.278,0.37,0.010860000000000036,True
0.278,0.38,0.003640000000000032,True
0.278,0.39,-0.003579999999999972,False
0.278,0.4,-0.010799999999999976,False
0.278,0.41000000000000003,-0.01801999999999998,False
0.278,0.42,-0.02523999999999993,False
0.278,0.43,-0.03245999999999993,False
0.278,0.44,-0.03967999999999999,False
0.278,0.45,-0.0469,False
0.278,0.46,-0.05412,False
0.278,0.47000000000000003,-0.061340000000000006,False
0.278,0.48,-0.06855999999999995,False
0.278,0.49,-0.07577999999999996,False
0.278,0.5,-0.08299999999999996,False
0.278,0.51,-0.09021999999999997,False
0.278,0.52,-0.09743999999999997,False
0.278,0.53,-0.10465999999999998,False
0.278,0.54,-0.11187999999999998,False
0.278,0.55,-0.11909999999999998,False
0.278,0.56,-0.12632,False
0.278,0.5700000000000001,-0.13354,False
0.278,0.58,-0.14075999999999994,False
0.278,0.59,-0.14797999999999994,False
0.278,0.6,-0.15519999999999995,False
0.278,0.61,-0.16241999999999995,False
0.278,0.62,-0.16963999999999996,False
0.278,0.63,-0.17685999999999996,False
0.278,0.64,-0.18407999999999997,False
0.278,0.65,-0.19129999999999997,False
0.278,0.66,-0.19851999999999997,False
0.278,0.67,-0.20573999999999998,False
0.278,0.68,-0.21295999999999998,False
0.278,0.6900000000000001,-0.22018,False
0.278,0.7000000000000001,-0.22740000000000005,False
0.278,0.71,-0.23461999999999994,False
0.278,0.72,-0.24183999999999994,False
0.278,0.73,-0.24905999999999995,False
0.278,0.74,-0.25627999999999995,False
0.278,0.75,-0.26349999999999996,False
0.278,0.76,-0.27071999999999996,False
0.278,0.77,-0.27793999999999996,False
0.278,0.78,-0.28515999999999997,False
0.278,0.79,-0.29238,False
0.278,0.8,-0.2996,False
0.278,0.81,-0.30682,False
0.278,0.8200000000000001,-0.31404,False
0.278,0.8300000000000001,-0.32126,False
0.278,0.84,-0.3284799999999999,False
0.278,0.85,-0.3356999999999999,False
0.278,0.86,-0.3429199999999999,False
0.278,0.87,-0.3501399999999999,False
0.278,0.88,-0.35736,False
0.278,0.89,-0.36458,False
0.278,0.9,-0.3718,False
0.278,0.91,-0.37902,False
0.278,0.92,-0.38624,False
0.278,0.93,-0.39346000000000003,False
0.278,0.9400000000000001,-0.40068000000000004,False
0.278,0.9500000000000001,-0.40790000000000004,False
0.278,0.96,-0.41511999999999993,False
0.278,0.97,-0.42233999999999994,False
0.278,0.98,-0.42955999999999994,False
0.278,0.99,-0.43677999999999995,False
0.278,1.0,-0.44399999999999995,False
0.278,1.01,-0.45121999999999995,False
0.278,1.02,-0.45843999999999996,False
0.278,1.03,-0.46565999999999996,False
0.278,1.04,-0.47287999999999997,False
0.278,1.05,-0.48009999999999997,False
0.278,1.06,-0.48732,False
0.278,1.07,-0.49454,False
0.278,1.08,-0.50176,False
0.278,1.09,-0.50898,False
0.278,1.1,-0.5162,False
0.278,1.11,-0.52342,False
0.278,1.12,-0.53064,False
0.278,1.1300000000000001,-0.53786,False
0.278,1.1400000000000001,-0.54508,False
0.278,1.1500000000000001,-0.5523,False
0.278,1.16,-0.5595199999999999,False
0.278,1.17,-0.5667399999999999,False
0.278,1.18,-0.5739599999999999,False
0.278,1.19,-0.5811799999999999,False
0.278,1.2,-0.5883999999999999,False
0.278,1.21,-0.5956199999999999,False
0.278,1.22,-0.6028399999999999,False
0.278,1.23,-0.6100599999999999,False
0.278,1.24,-0.6172799999999999,False
0.278,1.25,-0.6244999999999999,False
0.278,1.26,-0.63172,False
0.278,1.27,-0.63894,False
0.278,1.28,-0.64616,False
0.278,1.29,-0.65338,False
0.278,1.3,-0.6606,False
0.278,1.31,-0.66782,False
0.278,1.32,-0.67504,False
0.278,1.33,-0.68226,False
0.278,1.34,-0.68948,False
0.278,1.35,-0.6967,False
0.278,1.36,-0.70392,False
0.278,1.37,-0.71114,False
0.278,1.3800000000000001,-0.71836,False
0.278,1.3900000000000001,-0.7255800000000001,False
0.278,1.4000000000000001,-0.7328000000000001,False
0.278,1.41,-0.7400199999999999,False
0.278,1.42,-0.7472399999999999,False
0.278,1.43,-0.7544599999999999,False
0.278,1.44,-0.7616799999999999,False
0.278,1.45,-0.7688999999999999,False
0.278,1.46,-0.7761199999999999,False
0.278,1.47,-0.7833399999999999,False
0.278,1.48,-0.7905599999999999,False
0.278,1.49,-0.7977799999999999,False
0.278,1.5,-0.8049999999999999,False
0.278,1.51,-0.8122199999999999,False
0.278,1.52,-0.81944,False
0.278,1.53,-0.82666,False
0.278,1.54,-0.83388,False
0.278,1.55,-0.8411,False
0.278,1.56,-0.84832,False
0.278,1.57,-0.85554,False
0.278,1.58,-0.86276,False
0.278,1.59,-0.86998,False
0.278,1.6,-0.8772,False
0.278,1.61,-0.88442,False
0.278,1.62,-0.89164,False
0.278,1.6300000000000001,-0.89886,False
0.278,1.6400000000000001,-0.90608,False
0.278,1.6500000000000001,-0.9133,False
0.278,1.6600000000000001,-0.92052,False
0.278,1.67,-0.9277399999999998,False
0.278,1.68,-0.9349599999999998,False
0.278,1.69,-0.9421799999999998,False
0.278,1.7,-0.9493999999999998,False
0.278,1.71,-0.9566199999999998,False
0.278,1.72,-0.9638399999999998,False
0.278,1.73,-0.9710599999999998,False
0.278,1.74,-0.9782799999999998,False
0.278,1.75,-0.9855,False
0.278,1.76,-0.99272,False
0.278,1.77,-0.99994,False
0.278,1.78,-1.00716,False
0.278,1.79,-1.01438,False
0.278,1.8,-1.0216,False
0.278,1.81,-1.02882,False
0.278,1.82,-1.03604,False
0.278,1.83,-1.04326,False
0.278,1.84,-1.05048,False
0.278,1.85,-1.0577,False
0.278,1.86,-1.06492,False
0.278,1.87,-1.07214,False
0.278,1.8800000000000001,-1.07936,False
0.278,1.8900000000000001,-1.08658,False
0.278,1.9000000000000001,-1.0938,False
0.278,1.9100000000000001,-1.10102,False
0.278,1.92,-1.10824,False
0.278,1.93,-1.11546,False
0.278,1.94,-1.12268,False
0.278,1.95,-1.1299,False
0.278,1.96,-1.13712,False
0.278,1.97,-1.14434,False
0.278,1.98,-1.15156,False
0.278,1.99,-1.15878,False
0.278,2.0,-1.166,False
0.28,0.0,0.28,True
0.28,0.01,0.27280000000000004,True
0.28,0.02,0.2656,True
0.28,0.03,0.2584,True
0.28,0.04,0.25120000000000003,True
0.28,0.05,0.24400000000000002,True
