p,scheme,code_name,n,k,d,redundancy_r,q_L,P_corr,P_global_opt,P_group,P_fallback,P_success,C_total,eta,baseline_type
0.048,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.04117896469494453,0.9588210353050555,0.6947920446914665,0.9942847833185422,0.5,0.9739306476770196,16.2,0.06011917578253208,group_QEC
0.048,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.06624771585383504,0.933752284146165,0.6947920446914665,0.9942847833185422,0.5,0.961539545442381,20.0,0.04807697727211905,group_QEC
0.048,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.013644969835882592,0.9863550301641174,0.6947920446914665,0.9942847833185422,0.5,0.9875402823598249,23.799999999999997,0.041493289174782566,group_QEC
0.05,global_noQEC,global_noQEC,1,1,1,1.0,0.05,0.95,0.6947920446914665,0.9942847833185422,0.5,0.6800524424568931,1.9,0.3579223381352069,global_noQEC
0.05,group_noQEC,group_noQEC,1,1,1,1.0,0.05,0.95,0.6947920446914665,0.9942847833185422,0.5,0.9695705441526151,2.9,0.3343346703974535,group_noQEC
0.05,rep3_toy,rep3_toy,3,1,1,3.0,0.007250000000000001,0.99275,0.6947920446914665,0.9942847833185422,0.5,0.9907012186394828,8.6,0.1151978161208701,group_QEC
0.05,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.022592500000000237,0.9774074999999998,0.6947920446914665,0.9942847833185422,0.5,0.983117654351418,12.4,0.0792836818025337,group_QEC
0.05,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.044380542187500316,0.9556194578124997,0.6947920446914665,0.9942847833185422,0.5,0.9723481566398342,16.2,0.06002149115060705,group_QEC
0.05,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.07121139619531291,0.9287886038046871,0.6947920446914665,0.9942847833185422,0.5,0.9590860737803311,20.0,0.047954303689016556,group_QEC
0.05,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.015235297305298268,0.9847647026947017,0.6947920446914665,0.9942847833185422,0.5,0.9867542076911993,23.799999999999997,0.04146026082736132,group_QEC
0.052000000000000005,global_noQEC,global_noQEC,1,1,1,1.0,0.052000000000000005,0.948,0.6947920446914665,0.9942847833185422,0.5,0.6794628583675102,1.9,0.35761203071974224,global_noQEC
0.052000000000000005,group_noQEC,group_noQEC,1,1,1,1.0,0.052000000000000005,0.948,0.6947920446914665,0.9942847833185422,0.5,0.968581974585978,2.9,0.3339937843399924,group_noQEC
0.052000000000000005,rep3_toy,rep3_toy,3,1,1,3.0,0.007830784,0.992169216,0.6947920446914665,0.9942847833185422,0.5,0.9904141459458878,8.6,0.11516443557510324,group_QEC
0.052000000000000005,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.02433599342387216,0.9756640065761278,0.6947920446914665,0.9942847833185422,0.5,0.9822558720821821,12.4,0.07921418323243404,group_QEC
0.052000000000000005,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.047677908344220254,0.9523220916557797,0.6947920446914665,0.9942847833185422,0.5,0.970718318723538,16.2,0.05992088387182334,group_QEC
0.052000000000000005,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.07630210895416711,0.9236978910458329,0.6947920446914665,0.9942847833185422,0.5,0.9565698119273839,20.0,0.04782849059636919,group_QEC
0.052000000000000005,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.016929313461174433,0.9830706865388256,0.6947920446914665,0.9942847833185422,0.5,0.985916881282654,23.799999999999997,0.04142507904548967,group_QEC
0.054,global_noQEC,global_noQEC,1,1,1,1.0,0.054,0.946,0.6947920446914665,0.9942847833185422,0.5,0.6788732742781273,1.9,0.3573017233042775,global_noQEC
0.054,group_noQEC,group_noQEC,1,1,1,1.0,0.054,0.946,0.6947920446914665,0.9942847833185422,0.5,0.9675934050193409,2.9,0.33365289828253136,group_noQEC
0.054,rep3_toy,rep3_toy,3,1,1,3.0,0.008433071999999998,0.991566928,0.6947920446914665,0.9942847833185422,0.5,0.9901164441523125,8.6,0.1151298190874782,group_QEC
0.054,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.02613642917990422,0.9738635708200958,0.6947920446914665,0.9942847833185422,0.5,0.9813659440846328,12.4,0.0791424148455349,group_QEC
0.054,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.0510686308063284,0.9489313691936716,0.6947920446914665,0.9942847833185422,0.5,0.9690423362060615,16.2,0.059817428160868,group_QEC
0.054,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.08151491317459247,0.9184850868254075,0.6947920446914665,0.9942847833185422,0.5,0.953993202122809,20.0,0.04769966010614045,group_QEC
0.054,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.01872817059948806,0.9812718294005119,0.6947920446914665,0.9942847833185422,0.5,0.9850277335718216,23.799999999999997,0.041387719897975704,group_QEC
0.056,global_noQEC,global_noQEC,1,1,1,1.0,0.056,0.944,0.6947920446914665,0.9942847833185422,0.5,0.6782836901887443,1.9,0.35699141588881284,global_noQEC
0.056,group_noQEC,group_noQEC,1,1,1,1.0,0.056,0.944,0.6947920446914665,0.9942847833185422,0.5,0.9666048354527038,2.9,0.3333120122250703,group_noQEC
0.056,rep3_toy,rep3_toy,3,1,1,3.0,0.009056768000000001,0.990943232,0.6947920446914665,0.9942847833185422,0.5,0.9898081607100959,8.6,0.11509397217559256,group_QEC
0.056,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.027992994512896274,0.9720070054871037,0.6947920446914665,0.9942847833185422,0.5,0.9804482720912981,12.4,0.07906840903962081,group_QEC
0.056,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.054550309682528164,0.9454496903174718,0.6947920446914665,0.9942847833185422,0.5,0.9673213953171544,16.2,0.05971119724179966,group_QEC
0.056,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.08684496888164173,0.9131550311183583,0.6947920446914665,0.9942847833185422,0.5,0.9513586366925744,20.0,0.04756793183462872,group_QEC
0.056,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.020632854333562656,0.9793671456664373,0.6947920446914665,0.9942847833185422,0.5,0.9840862773850341,23.799999999999997,0.04134816291533757,group_QEC
0.058,global_noQEC,global_noQEC,1,1,1,1.0,0.058,0.942,0.6947920446914665,0.9942847833185422,0.5,0.6776941060993614,1.9,0.35668110847334816,global_noQEC
0.058,group_noQEC,group_noQEC,1,1,1,1.0,0.058,0.942,0.6947920446914665,0.9942847833185422,0.5,0.9656162658860667,2.9,0.3329711261676092,group_noQEC
0.058,rep3_toy,rep3_toy,3,1,1,3.0,0.009701776,0.990298224,0.6947920446914665,0.9942847833185422,0.5,0.9894893430705771,8.6,0.11505690035704386,group_QEC
0.058,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.02990488201292818,0.9700951179870718,0.6947920446914665,0.9942847833185422,0.5,0.9795032551926154,12.4,0.07899219799940446,group_QEC
0.058,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.05812057726782238,0.9418794227321776,0.6947920446914665,0.9942847833185422,0.5,0.965556666377368,16.2,0.05960226335662766,group_QEC
0.058,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.09228753561176961,0.9077124643882304,0.6947920446914665,0.9942847833185422,0.5,0.9486684587756764,20.0,0.04743342293878382,group_QEC
0.058,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.022644189613514887,0.9773558103864851,0.6947920446914665,0.9942847833185422,0.5,0.9830921049620021,23.799999999999997,0.04130639096479001,group_QEC
0.06,global_noQEC,global_noQEC,1,1,1,1.0,0.06,0.94,0.6947920446914665,0.9942847833185422,0.5,0.6771045220099785,1.9,0.35637080105788344,global_noQEC
0.06,group_noQEC,group_noQEC,1,1,1,1.0,0.06,0.94,0.6947920446914665,0.9942847833185422,0.5,0.9646276963194297,2.9,0.3326302401101482,group_noQEC
0.06,rep3_toy,rep3_toy,3,1,1,3.0,0.010367999999999999,0.989632,0.6947920446914665,0.9942847833185422,0.5,0.9891600386850956,8.6,0.11501860914942973,group_QEC
0.06,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.0318712896000003,0.9681287103999997,0.6947920446914665,0.9942847833185422,0.5,0.9785312898445235,12.4,0.078913813697139,group_QEC
0.06,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.06177709776384033,0.9382229022361597,0.6947920446914665,0.9942847833185422,0.5,0.963749303936294,16.2,0.05949069777384531,group_QEC
0.06,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.09783797095919966,0.9021620290408003,0.6947920446914665,0.9942847833185422,0.5,0.9459249630426484,20.0,0.04729624815213242,group_QEC
0.06,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.024762846606895095,0.9752371533931049,0.6947920446914665,0.9942847833185422,0.5,0.9820448850491028,23.799999999999997,0.04126239012811357,group_QEC
0.062,global_noQEC,global_noQEC,1,1,1,1.0,0.062,0.938,0.6947920446914665,0.9942847833185422,0.5,0.6765149379205956,1.9,0.35606049364241876,global_noQEC
0.062,group_noQEC,group_noQEC,1,1,1,1.0,0.062,0.938,0.6947920446914665,0.9942847833185422,0.5,0.9636391267527925,2.9,0.33228935405268706,group_noQEC
0.062,rep3_toy,rep3_toy,3,1,1,3.0,0.011055343999999998,0.988944656,0.6947920446914665,0.9942847833185422,0.5,0.9888202950049902,8.6,0.11497910407034771,group_QEC
0.062,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.03389142050867222,0.9661085794913278,0.6947920446914665,0.9942847833185422,0.5,0.9775327698760555,12.4,0.07883328789323028,group_QEC
0.062,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.06551756700067013,0.9344824329993299,0.6947920446914665,0.9942847833185422,0.5,0.9619004469100578,16.2,0.059376570796917154,group_QEC
0.062,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.10349172913799276,0.8965082708620072,0.6947920446914665,0.9942847833185422,0.5,0.9431303964063082,20.0,0.047156519820315414,group_QEC
0.062,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.026989346442833795,0.9730106535571662,0.6947920446914665,0.9942847833185422,0.5,0.9809443600601371,23.799999999999997,0.0412161495823587,group_QEC
0.064,global_noQEC,global_noQEC,1,1,1,1.0,0.064,0.9359999999999999,0.6947920446914665,0.9942847833185422,0.5,0.6759253538312125,1.9,0.355750186226954,global_noQEC
0.064,group_noQEC,group_noQEC,1,1,1,1.0,0.064,0.9359999999999999,0.6947920446914665,0.9942847833185422,0.5,0.9626505571861554,2.9,0.33194846799522604,group_noQEC
0.064,rep3_toy,rep3_toy,3,1,1,3.0,0.011763712,0.988236288,0.6947920446914665,0.9942847833185422,0.5,0.9884701594816004,8.6,0.1149383906373954,group_QEC
0.064,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.035964483272704184,0.9640355167272958,0.6947920446914665,0.9942847833185422,0.5,0.9765080864969303,12.4,0.07875065213684922,group_QEC
0.064,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.06933971216019097,0.930660287839809,0.6947920446914665,0.9942847833185422,0.5,0.960011218718072,16.2,0.0592599517727205,group_QEC
0.064,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.10924435955969547,0.8907556404403045,0.6947920446914665,0.9942847833185422,0.5,0.9402869587248052,20.0,0.04701434793624026,group_QEC
0.064,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.029324066821981076,0.9706759331780189,0.6947920446914665,0.9942847833185422,0.5,0.9797903433034207,23.799999999999997,0.04116766148333701,group_QEC
0.066,global_noQEC,global_noQEC,1,1,1,1.0,0.066,0.9339999999999999,0.6947920446914665,0.9942847833185422,0.5,0.6753357697418296,1.9,0.3554398788114893,global_noQEC
0.066,group_noQEC,group_noQEC,1,1,1,1.0,0.066,0.9339999999999999,0.6947920446914665,0.9942847833185422,0.5,0.9616619876195184,2.9,0.33160758193776496,group_noQEC
0.066,rep3_toy,rep3_toy,3,1,1,3.0,0.012493008,0.987506992,0.6947920446914665,0.9942847833185422,0.5,0.9881096795662654,8.6,0.1148964743681704,group_QEC
0.066,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.03808969170969634,0.9619103082903037,0.6947920446914665,0.9942847833185422,0.5,0.9754576283051448,12.4,0.07866593776654393,group_QEC
0.066,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.07324129150090275,0.9267587084990973,0.6947920446914665,0.9942847833185422,0.5,0.9580827274190482,16.2,0.05914090909994125,group_QEC
0.066,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.11509150542644853,0.8849084945735515,0.6947920446914665,0.9942847833185422,0.5,0.9373968034970253,20.0,0.04686984017485126,group_QEC
0.066,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.031767247494492,0.968232752505508,0.6947920446914665,0.9942847833185422,0.5,0.9785827162741008,23.799999999999997,0.04111692085185298,group_QEC
0.068,global_noQEC,global_noQEC,1,1,1,1.0,0.068,0.9319999999999999,0.6947920446914665,0.9942847833185422,0.5,0.6747461856524467,1.9,0.3551295713960246,global_noQEC
0.068,group_noQEC,group_noQEC,1,1,1,1.0,0.068,0.9319999999999999,0.6947920446914665,0.9942847833185422,0.5,0.9606734180528813,2.9,0.3312666958803039,group_noQEC
0.068,rep3_toy,rep3_toy,3,1,1,3.0,0.013243136,0.986756864,0.6947920446914665,0.9942847833185422,0.5,0.9877389027103242,8.6,0.11485336078027025,group_QEC
0.068,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.04026626490572838,0.9597337350942716,0.6947920446914665,0.9942847833185422,0.5,0.9743817812945672,12.4,0.07857917591085219,group_QEC
0.068,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.07722009408424735,0.9227799059157527,0.6947920446914665,0.9942847833185422,0.5,0.9561160658462725,16.2,0.05901951023742423,group_QEC
0.068,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.12102890233943309,0.8789710976605669,0.6947920446914665,0.9942847833185422,0.5,0.9344620385504145,20.0,0.04672310192752073,group_QEC
0.068,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.03431899560828933,0.9656810043917107,0.6947920446914665,0.9942847833185422,0.5,0.9773214260105889,23.799999999999997,0.04106392546262979,group_QEC
0.07,global_noQEC,global_noQEC,1,1,1,1.0,0.07,0.9299999999999999,0.6947920446914665,0.9942847833185422,0.5,0.6741566015630638,1.9,0.3548192639805599,global_noQEC
0.07,group_noQEC,group_noQEC,1,1,1,1.0,0.07,0.9299999999999999,0.6947920446914665,0.9942847833185422,0.5,0.9596848484862442,2.9,0.33092580982284286,group_noQEC
0.07,rep3_toy,rep3_toy,3,1,1,3.0,0.014014,0.985986,0.6947920446914665,0.9942847833185422,0.5,0.9873578763651162,8.6,0.11480905539129259,group_QEC
0.07,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.04249342720000027,0.9575065727999997,0.6947920446914665,0.9942847833185422,0.5,0.9732809288625279,12.4,0.07849039748891354,group_QEC
0.07,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.08127393950242046,0.9187260604975795,0.6947920446914665,0.9942847833185422,0.5,0.954112311742144,16.2,0.05889582171247802,group_QEC
0.07,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.127052376922538,0.872947623077462,0.6947920446914665,0.9942847833185422,0.5,0.9314847267212798,20.0,0.04657423633606399,group_QEC
0.07,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.0369792909298049,0.9630207090701951,0.6947920446914665,0.9942847833185422,0.5,0.9760064825140302,23.799999999999997,0.041008675735883626,group_QEC
0.07200000000000001,global_noQEC,global_noQEC,1,1,1,1.0,0.07200000000000001,0.9279999999999999,0.6947920446914665,0.9942847833185422,0.5,0.6735670174736809,1.9,0.35450895656509523,global_noQEC
0.07200000000000001,group_noQEC,group_noQEC,1,1,1,1.0,0.07200000000000001,0.9279999999999999,0.6947920446914665,0.9942847833185422,0.5,0.9586962789196072,2.9,0.3305849237653818,group_noQEC
0.07200000000000001,rep3_toy,rep3_toy,3,1,1,3.0,0.014805504000000002,0.985194496,0.6947920446914665,0.9942847833185422,0.5,0.9869666479819803,8.6,0.11476356371883492,group_QEC
0.07200000000000001,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.04477040816947231,0.9552295918305277,0.6947920446914665,0.9942847833185422,0.5,0.9721554518174118,12.4,0.07839963321108159,group_QEC
0.07200000000000001,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.08540067760766701,0.914599322392333,0.6947920446914665,0.9942847833185422,0.5,0.9520725278919798,16.2,0.05876990912913456,group_QEC
0.07200000000000001,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.1331578454611262,0.8668421545388738,0.6947920446914665,0.9942847833185422,0.5,0.9284668865276255,20.0,0.046423344326381275,group_QEC
0.07200000000000001,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.03974799093937309,0.9602520090606269,0.6947920446914665,0.9942847833185422,0.5,0.9746379562297267,23.799999999999997,0.04095117463150113,group_QEC
0.074,global_noQEC,global_noQEC,1,1,1,1.0,0.074,0.926,0.6947920446914665,0.9942847833185422,0.5,0.6729774333842979,1.9,0.3541986491496305,global_noQEC
0.074,group_noQEC,group_noQEC,1,1,1,1.0,0.074,0.926,0.6947920446914665,0.9942847833185422,0.5,0.9577077093529701,2.9,0.3302440377079207,group_noQEC
0.074,rep3_toy,rep3_toy,3,1,1,3.0,0.015617551999999998,0.984382448,0.6947920446914665,0.9942847833185422,0.5,0.986565265012256,8.6,0.11471689128049489,group_QEC
0.074,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.047096442613503764,0.9529035573864962,0.6947920446914665,0.9942847833185422,0.5,0.9710057283862523,12.4,0.07830691357953648,group_QEC
0.074,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.08959818824305832,0.9104018117569417,0.6947920446914665,0.9942847833185422,0.5,0.9499977622570882,16.2,0.058641837176363475,group_QEC
0.074,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.13934131255578408,0.8606586874442159,0.6947920446914665,0.9942847833185422,0.5,0.9254104928345852,20.0,0.04627052464172926,group_QEC
0.074,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.04262483580342047,0.9573751641965795,0.6947920446914665,0.9942847833185422,0.5,0.97321597558946,23.799999999999997,0.040891427545775634,group_QEC
0.076,global_noQEC,global_noQEC,1,1,1,1.0,0.076,0.924,0.6947920446914665,0.9942847833185422,0.5,0.672387849294915,1.9,0.35388834173416583,global_noQEC
0.076,group_noQEC,group_noQEC,1,1,1,1.0,0.076,0.924,0.6947920446914665,0.9942847833185422,0.5,0.956719139786333,2.9,0.3299031516504597,group_noQEC
0.076,rep3_toy,rep3_toy,3,1,1,3.0,0.016450048000000002,0.983549952,0.6947920446914665,0.9942847833185422,0.5,0.9861537749072825,8.6,0.11466904359387006,group_QEC
0.076,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.0494707705384958,0.9505292294615042,0.6947920446914665,0.9942847833185422,0.5,0.9698321342223205,12.4,0.07821226888889682,group_QEC
0.076,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.09386438097474836,0.9061356190252516,0.6947920446914665,0.9942847833185422,0.5,0.9478890481071096,16.2,0.05851166963624134,group_QEC
0.076,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.1455988697909366,0.8544011302090634,0.6947920446914665,0.9942847833185422,0.5,0.9223174775125045,20.0,0.04611587387562523,group_QEC
0.076,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.04560945322558052,0.9543905467744195,0.6947920446914665,0.9942847833185422,0.5,0.9717407246136589,23.799999999999997,0.04082944221065794,group_QEC
0.078,global_noQEC,global_noQEC,1,1,1,1.0,0.078,0.922,0.6947920446914665,0.9942847833185422,0.5,0.6717982652055321,1.9,0.3535780343187011,global_noQEC
0.078,group_noQEC,group_noQEC,1,1,1,1.0,0.078,0.922,0.6947920446914665,0.9942847833185422,0.5,0.955730570219696,2.9,0.3295622655929986,group_noQEC
0.078,rep3_toy,rep3_toy,3,1,1,3.0,0.017302896,0.982697104,0.6947920446914665,0.9942847833185422,0.5,0.9857322251183989,8.6,0.11462002617655802,group_QEC
0.078,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.05189263714252779,0.9481073628574722,0.6947920446914665,0.9942847833185422,0.5,0.9686350424127201,12.4,0.07811572922683227,group_QEC
0.078,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.09819719482569922,0.9018028051743008,0.6947920446914665,0.9942847833185422,0.5,0.9457474041516328,16.2,0.058379469392076104,group_QEC
0.078,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.15192669441820472,0.8480733055817953,0.6947920446914665,0.9942847833185422,0.5,0.9191897300877375,20.0,0.04595948650438687,group_QEC
0.078,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.04870136317881002,0.95129863682119,0.6947920446914665,0.9942847833185422,0.5,0.9702124405723864,23.799999999999997,0.040765228595478424,group_QEC
0.08,global_noQEC,global_noQEC,1,1,1,1.0,0.08,0.92,0.6947920446914665,0.9942847833185422,0.5,0.6712086811161492,1.9,0.35326772690323643,global_noQEC
0.08,group_noQEC,group_noQEC,1,1,1,1.0,0.08,0.92,0.6947920446914665,0.9942847833185422,0.5,0.9547420006530589,2.9,0.3292213795355376,group_noQEC
0.08,rep3_toy,rep3_toy,3,1,1,3.0,0.018176,0.981824,0.6947920446914665,0.9942847833185422,0.5,0.9853006630969444,8.6,0.11456984454615633,group_QEC
0.08,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.054361292799999905,0.9456387072000001,0.6947920446914665,0.9942847833185422,0.5,0.9674148234859784,12.4,0.07801732447467567,group_QEC
0.08,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.10259459801087967,0.8974054019891203,0.6947920446914665,0.9942847833185422,0.5,0.9435738346710816,16.2,0.05824529843648652,group_QEC
0.08,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.15832104805439873,0.8416789519456013,0.6947920446914665,0.9942847833185422,0.5,0.9160290983862092,20.0,0.04580145491931046,group_QEC
0.08,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.05189998252059369,0.9481000174794063,0.6947920446914665,0.9942847833185422,0.5,0.9686314117041144,23.799999999999997,0.040698798811097246,group_QEC
0.082,global_noQEC,global_noQEC,1,1,1,1.0,0.082,0.918,0.6947920446914665,0.9942847833185422,0.5,0.6706190970267664,1.9,0.35295741948777176,global_noQEC
0.082,group_noQEC,group_noQEC,1,1,1,1.0,0.082,0.918,0.6947920446914665,0.9942847833185422,0.5,0.9537534310864219,2.9,0.3288804934780765,group_noQEC
0.082,rep3_toy,rep3_toy,3,1,1,3.0,0.019069264000000002,0.980930736,0.6947920446914665,0.9942847833185422,0.5,0.984859136294258,8.6,0.11451850422026257,group_QEC
0.082,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.05687599304627178,0.9431240069537282,0.6947920446914665,0.9942847833185422,0.5,0.9661718454196389,12.4,0.07791708430803539,group_QEC
0.082,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.10705458767392917,0.8929454123260708,0.6947920446914665,0.9942847833185422,0.5,0.9413693296468781,16.2,0.058109217879436924,group_QEC
0.082,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.16477827539402323,0.8352217246059768,0.6947920446914665,0.9942847833185422,0.5,0.9128373891698044,20.0,0.04564186945849022,group_QEC
0.082,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.05520462949326432,0.9447953705067357,0.6947920446914665,0.9942847833185422,0.5,0.9669979749912836,23.799999999999997,0.04063016701644049,group_QEC
0.084,global_noQEC,global_noQEC,1,1,1,1.0,0.084,0.916,0.6947920446914665,0.9942847833185422,0.5,0.6700295129373833,1.9,0.35264711207230703,global_noQEC
0.084,group_noQEC,group_noQEC,1,1,1,1.0,0.084,0.916,0.6947920446914665,0.9942847833185422,0.5,0.9527648615197847,2.9,0.32853960742061544,group_noQEC
0.084,rep3_toy,rep3_toy,3,1,1,3.0,0.019982592000000004,0.980017408,0.6947920446914665,0.9942847833185422,0.5,0.9844076921616793,8.6,0.11446601071647435,group_QEC
0.084,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.05943599856230386,0.9405640014376961,0.6947920446914665,0.9942847833185422,0.5,0.9649064736478526,12.4,0.07781503819740747,group_QEC
0.084,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.11157518962528234,0.8884248103747177,0.6947920446914665,0.9942847833185422,0.5,0.9391348648908843,16.2,0.05797128795622743,group_QEC
0.084,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.17129480293618216,0.8287051970638178,0.6947920446914665,0.9942847833185422,0.5,0.9096163687656391,20.0,0.04548081843828196,group_QEC
0.084,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.0586145281114574,0.9413854718885426,0.6947920446914665,0.9942847833185422,0.5,0.9653125139916519,23.799999999999997,0.04055934932738033,group_QEC
0.08600000000000001,global_noQEC,global_noQEC,1,1,1,1.0,0.08600000000000001,0.914,0.6947920446914665,0.9942847833185422,0.5,0.6694399288480004,1.9,0.35233680465684236,global_noQEC
0.08600000000000001,group_noQEC,group_noQEC,1,1,1,1.0,0.08600000000000001,0.914,0.6947920446914665,0.9942847833185422,0.5,0.9517762919531476,2.9,0.32819872136315437,group_noQEC
0.08600000000000001,rep3_toy,rep3_toy,3,1,1,3.0,0.020915888000000007,0.979084112,0.6947920446914665,0.9942847833185422,0.5,0.9839463781505473,8.6,0.11441236955238923,group_QEC
0.08600000000000001,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.06204057515929584,0.9379594248407042,0.6947920446914665,0.9942847833185422,0.5,0.9636190710689719,12.4,0.07771121540878806,group_QEC
0.08600000000000001,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.11615445808175218,0.8838455419182478,0.6947920446914665,0.9942847833185422,0.5,0.9368714021741207,16.2,0.057831568035439554,group_QEC
0.08600000000000001,"[[9,1,3]]","[[9,1,3]]",9,1,3,9.0,0.17786713772576768,0.8221328622742323,0.6947920446914665,0.9942847833185422,0.5,0.9063677636882718,20.0,0.04531838818441359,group_QEC
0.08600000000000001,"[[11,1,5]]","[[11,1,5]]",11,1,5,11.0,0.062128812438690284,0.9378711875613097,0.6947920446914665,0.9942847833185422,0.5,0.9635754567244458,23.799999999999997,0.0404863637279179,group_QEC
0.088,global_noQEC,global_noQEC,1,1,1,1.0,0.088,0.912,0.6947920446914665,0.9942847833185422,0.5,0.6688503447586175,1.9,0.35202649724137763,global_noQEC
0.088,group_noQEC,group_noQEC,1,1,1,1.0,0.088,0.912,0.6947920446914665,0.9942847833185422,0.5,0.9507877223865105,2.9,0.3278578353056933,group_noQEC
0.088,rep3_toy,rep3_toy,3,1,1,3.0,0.021869055999999994,0.978130944,0.6947920446914665,0.9942847833185422,0.5,0.9834752417122012,8.6,0.1143575862456048,group_QEC
0.088,"[[5,1,3]]","[[5,1,3]]",5,1,3,5.0,0.06468899376332793,0.9353110062366721,0.6947920446914665,0.9942847833185422,0.5,0.9623099980531411,12.4,0.07760564500428557,group_QEC
0.088,"[[7,1,3]]","[[7,1,3]]",7,1,3,7.0,0.12079047540756749,0.8792095245924325,0.6947920446914665,0.9942847833185422,0.5,0.934579889354769,16.2,0.057690116626837595,group_QEC
